Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;text;
1;kaktusbauer;295;1;295;9999;2015-11-20 05:25;"That's what I call backbone! She stands by her mistake and even repeats it several times. Probably, so that everyone believes that there is a plan behind it.The sympathy of the Syrians, Iraqis, Afghans, Pakistanis, Albanians and Kosovars is sure. In the end, it will be impossible to carry out procedures that are orderly with the crowd, so that they will simply remain all.Germany has suspended its asylum law. Maybe Mrs. Merkel fi nds enough allies in the SPD, the Greens and the Left to change the Basic Law article 16a: Sta ? ""Politically persecuted people enjoy asylum rights"" ""Everyone who wants to enjoy asylum right"" ....";
1;beschwichtigt;296;1;296;9999;2015-11-20 05:26;"The state goal is then probably ""Lebanon"".";
1;semidement;297;1;297;9999;2015-11-20 05:27;"Captain Ahab has also denied his crew to stop the hunt for ""Moby Dick"". We will all have to pay for Merkel's stupidity and stubbornness at some point.";
1;ZweiundZweigleichVier;298;2;297;297;2015-11-20 05:28;Very good. Although somebody from German history spontaneously discovers a loss of reality, their comparison is better.;
1;pane e vino;299;1;299;9999;2015-11-20 05:29;Merkel delivered her speech again with the usual mantra. Nothing new, but nothing at all, she has already held this content several times. National action tri \ff .t. in front of europ. Acting (which may take) in the background.Even the saying we come out of this crisis stronger. you know already turned it already b. the Eurore \ff .t. .t. ,, where far nothing is on a good path, but was only postponed by her.And Seehofer, good - he told her that the CSU insisted on upper limit. She stood next to it with a stony expression as he got applause for a long time. Angie did not like it so much. But the whole speech from him very tame. Like a schoolboy - his posturing, who does not dare.This woman has been right, governed like an empress. Nobody, not even Seehofer reminds me of this, the pol. Berlin allows them.Apparently it can only go over pressure from the base, from the district councils u. Municipalities, the Seehofer u. Merkel signal, nothing works anymore. This woman wants to save her face, and then it goes on without limitation.;
1;KuGenx;300;2;299;299;2015-11-20 05:30;And we can put pressure on letters to MdB, Landrats, Bundeskanzleramt, Local politicians.;
1;pane e vino;301;3;300;300;2015-11-20 05:31;I have partially done, usually are ready answers - always with the hint, what has been achieved so far or what should be achieved. Limitation is left out.And yet - you should not give up and keep pushing.;
1;Logarythmus;302;4;301;301;2015-11-20 05:32;"If there is an answer at all, that is already a step forward. If you inform Members about social problems, such as youth and academic unemployment,you get no answer. Otherwise, only the usual composed of interns and volunteers text modules are ala: ""We thank you for your request / suggestion"".""You can be sure that we take your request very seriously.""That's it then. Pity about the effort and time. It is better to organize yourself politically (outside of internet forums).";
1;Philo;303;1;303;9999;2015-11-20 05:33;Seehofer shows himself ? t by MerkelWho cares? S + M play good cop, bad cop for the public. If Seehofer and the CSU superiors considered the refugee issue as central to Germany as they always claim, then they would have to put the interests of the country before their own power interests and renounce the coalition. They do not do it and that's the case.Foam beater on silly catch.;
1;Steve2015;304;1;304;9999;2015-11-20 05:34;"figuratively:Every industrial machine that carries potential dangers for body and soul has an emergency switch ... that's the legal requirement.... and if I confirm the ""Merkel stop switch"", then the machine comes to a standstill in 2017?";
1;Fantastisch;305;1;305;9999;2015-11-20 05:35;"If you want to know how most people think, you just have to look at the stars given here for the individual comments: Most of the stars are there for the ""it can notDemanding, sensible and, above all, in view of the current problems in Europe.Anyone who still does not want to recognize this will at some point be ripped out of his multi-cultural dreams.Please sign in to comment.";
1;verum_dicere;306;1;306;9999;2015-11-20 05:36;The unrestrained mostly Muslim migration to Germany thus remains. This year 1.5 million, then annually up to 2 million makes in 5 years with family reunification about 10 million. And why should suddenly be over?The rift in society is getting bigger, there's no doubt about that. It is quite possible that the governing parties will fall into this crack during the election year 2016.;
1;beschwichtigt;307;2;306;306;2015-11-20 05:37;It is to be desired. Those who can not do so will be punished by the sovereign. Without the power of opinion of the mainstream media, it would now look bleak for the state failures in the polls.;
1;Concerned;308;1;308;9999;2015-11-20 05:38;Every people deserves the elected government. However, Mrs. Merkel proves to be a real imposition. Why does not a public prosecutor take care of this madness? But prosecutors are bound by instructions.;
1;bestrosi1975;309;1;309;9999;2015-11-20 05:39;"Maybe Mrs. Merkel can explain why ""refugees"" who are safe in Turkey should still be in need of protection. When they come here, they are no longer ""refugees"" but immigrants. We are already making the same mistakes as with the ""guest workers"" if we do not properly assess the motives and do not take a sovereign, demanding attitude as a host country.The EU interior ministers today concluded that ""even"" EU citizens at the external border should be controlled. I somehow escaped, that for ""refugees"" already happened.Do they still dream in Berlin?";
1;Taranis;310;1;310;9999;2015-11-20 05:40;Many articles about the refugee crisis and the attacks in Paris. Although often said the same thing but so fill pages and title pages. No word about Frau Merkel doing anything like thatA lot of time has been devoted to eliminating earmarking and data minimization in the EU Data Protection Act and thus in effect abolishing the entire law.;
1;Dr Eric Turniers;311;1;311;9999;2015-11-20 05:41;I really do not understand the pro-asylum people. Offered that they fi nd that all people should be allowed to come here if they want. At the same time, they are immediately alerted if any negative aspects of the whole thing go through the press and fear that it will motivate right-wing extremists.I still understand that. But, it is quite clear that the negative effects can not be suppressed forever if there are still more refugees coming from for whom no resources are available. Say, the pro-asylum people already recognize a certain domestic political danger. But to ban them by limiting them, they mean that we should just bring more people and bring the tensions further. What do you think then, if someday it comes to the discharge?That's going to get a lot worse. Does not anyone notice that from the pro-asylum lobby or does it matter to them? Or do they simply believe that the right-wing extremists are convinced at some point when only enough refugees have come?I really do not understand. I would be interested, however, what is meant.;
1;Inselbewohner56;312;2;311;311;2015-11-20 05:42;They suddenly are, they are in the media, jobs are attached and vanities have to be fostered. There are only people working with all the holes we know.Kind regards;
1;Dr Eric Turniers;313;3;312;312;2015-11-20 05:43;Yes, thank you - that's a hint. However, I did not mean my question was limited to the organization, but referred the question to those who supported refugee reception - volunteers, and all other enthusiasts. Or is it really just a handful of people from the pro-asylum organization who are plunging a whole country into chaos?;
